video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"5kG22WDc6SQ","최악의 78년생 야유회.. 뭉치면 죽고, 흩어지면 산다. (feat. 배성재, 매직박) [라면꼰대4] EP.07","2023-06-06T10:45:01Z","UCgiO7Kxib0SZEG0DoeuBkdQ","the BOB studio | 더 밥 스튜디오","24","23.08.06","BDB|ITSub|mukbang|noodle|ramen|ramyeon|강호동|경남고|곽튜브|그림형제|기안|기안84|김풍|김풍 라면|꼰대|농구|뉴진스|더밥 스튜디오|더밥스튜디오|돼랑이|돼호|라꼰|라꼰4|라끼남|라멘|라면|라면꼰대|라면꼰대 시즌3|라면꼰대 시즌4|라면꼰대1|라면꼰대2|라면꼰대3|라면꼰대4|레시피|롯데|롯데 자이언츠|먹방|먹방라면|먹보스 쭈엽이|먹을텐데|민지|바퀴달린입|백종원|백패커|부산|블랙핑크|빅보이|빠니보틀|성시경|성시경 먹방|승빠|승우아빠|식영이형|야매요리|여행|웹툰작가|이말년|자취요리|주펄|주호민|쭈펄|최자로드|침착맨|침투부|침투브|침튜브|침펄|침펄 먹방|침펄먹방|침펄토론|침펄풍|침펄풍 먹방|침펄풍 월드컵|풍자|풍전무|배성재|배텐|매직박|치과의사|치과의사 매직박|지독한 치과의사|배성재의 텐|축구|야구|박문성|78년생|재성|정환|마술사|최악의 78년생","428630","0","0","1702","https://i.ytimg.com/vi/5kG22WDc6SQ/default.jpg","False","True","최악의 78년생이라는 오명을 벗기 위해치과의사 겸 마술사 겸 스트리머 절친 매직박님 @MagicPark-Dentist과@배성재 아나운서님을 모시고 절친 야유회를 떠나보았습니다..시원한 냇가에서 펼쳐지는 물놀이에모두가 신나는 장기자랑 타임까지..더욱 친해질수록 점점 언성이 높아지는 이유는...?!과연 최악의 78년생은 오늘 최고의 세대로 거듭날 수 있을까요?* 영상 내 자막 표기 오류가 있어, 수정 후 재업로드 하였습니다.영상 시청에 혼란을 드려 죄송합니다.[라면꼰대 시즌4]📌 더 다채로운 라면의 숨결을 찾아서...📌 매주 (화) 오후 6시 공개00:00 최악의 78년생 야유회의 시작01:02 절친들과의 반가운 만남05:07 최악의 78은 세간의 오해일 뿐08:24 친구를 배려하는 마음11:08 평화로운 물놀이15:02 야유회의 꽃, 장기자랑19:22 모두가 하나되는 순간24:55 기대와 실망의 공존28:12 지독하게 친해진 78년생들32:17 충격의 마니또 정체37:06 옾카페 단골과의 파김치갱(?) 창단식더밥스튜디오 구독하기 👉 https://www.youtube.com/@thebobstudio#THEBOB #더밥스튜디오 #라면꼰대 #라면꼰대4"
"aO5DPf0vebc","TAEYONG 태용 '샤랄라 (SHALALA)' MV","2023-06-05T08:58:10Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","23.08.06","[none]","3905229","0","0","22000","https://i.ytimg.com/vi/aO5DPf0vebc/default.jpg","False","True","TAEYONG's 1st mini album SHALALA is out!Listen and download on your favorite platform: https://TAEYONG.lnk.to/SHALALA[Tracklist]01 샤랄라 (SHALALA)02 관둬 (GWANDO)03 Move Mood Mode (Feat. 웬디)04 Virtual Insanity05 RUBY06 404 File Not Found07 Back to the PastTAEYONG Officialhttps://www.youtube.com/nctsmtownhttps://www.youtube.com/@TAEYONG/https://www.instagram.com/ncthttps://www.tiktok.com/@official_ncthttps://twitter.com/NCTsmtownhttps://www.facebook.com/NCT.smtown#TAEYONG #태용 #SHALALA #NCT #NCT127 #TAEYONG_SHALALATAEYONG 태용 '샤랄라 (SHALALA)' MV ℗ SM Entertainment"
"9PdH-zavwO4","Halsey, SUGA - Lilith (Diablo IV Anthem)","2023-06-05T13:00:11Z","UCm3FgJ2Hqm7tb70T-GfwXVA","HalseyVEVO","10","23.08.06","Halsey|If Can't Have Love Want Power|Lilith|Badlands|Halsey Tour|Hopeless Fountain Kingdom|Halsey HFK|IICHLIWP|without me|colors|honey|am not woman i'm god|darling|bells in santa fe|the lighthouse|new Americana|BTS|BTS and halsey|SUGA|Diablo|DiabloIV|SUGA Lilith|SUGA and Halsey|About Face Beauty|Halsey Diablo","4647055","0","0","43242","https://i.ytimg.com/vi/9PdH-zavwO4/default.jpg","False","True","Listen to Lilith ft. SUGA of BTS (Diablo IV Anthem) available everywhere now - https://Halsey.lnk.to/lilithdiabloLink to Video: https://Halsey.lnk.to/lilithofficial Follow Halsey – IG – https://Halsey.lnk.to/lilithdiabloIBTwitter – https://Halsey.lnk.to/lilithdiabloTPFacebook – https://Halsey.lnk.to/lilithdiabloFPTikTok – https://Halsey.lnk.to/lilithdiabloTT Follow SUGA of BTS - Instagram: https://www.instagram.com/agustd/YouTube: https://www.youtube.com/user/BANGTANTVTwitter: https://twitter.com/BTS_bighitTikTok: https://www.tiktok.com/@bts_official_bighitOfficial Website: https://ibighit.com/bts/kor/Follow Diablo - Instagram: https://www.instagram.com/playdiablo/Twitter: https://twitter.com/diabloTikTok: https://www.tiktok.com/@diabloFacebook: https://www.facebook.com/Diablo Official Site: Diablo4.com Lyrics - Intro The more that you have The more that they take Verse 1Well, I'm perfection when it comesindiscretionMight fuck around and just succumb to my aggression I taste blood and it’s turned to an obsessionBaby, I’m confessin’’, yeah You got me thinkin’ that I was too mean Well, everything that I say, I believe Tuck a knife with my heart up my sleeve And change like a season Reason for nothin’ I am disruptive I've been corrupted And by now I don't need a fuckin’ introduction I been gone 'Cause I been on this road too long Chorus 1You know I get too caught up in a moment I can't call it love if I show it I just fuck things up, if you noticed Have you noticed? Tell me have you noticed? I get too caught up in a moment I can't fall in love if I show it I just fuck things up, if you noticed Have you noticed? Tell me have you noticed? Verse 2 I got a problem doin’ thingsI’m not supposed to But you did anything I told you 'Cause you'd let anybody with a body control you And you know it too You got me feeling like I been too mean And everything that I say I believe Tuck a knife with my heart up my sleeve And fuck like a demon Do it like nothin' I am disgusting I've been corrupted And by now I don't need no help to be destructive I been gone Yeah, I been on this road too long SUGA Verse I know you get too caught up in a moment You can’t call it love if you show it We just fuck things up, yeah I noticed Yeah I noticed Step out of the moment That’s been trappin’ you in All this negativity of hatred and insanity Don’t dwell on the past It’s time to make a change Look around believe in what you see I have returned to hell Chorus 2You know I get too caught up in a moment I can't call it love if I show it I just fuck things up, if you noticed Have you noticed? Tell me have you noticed? I get too caught up in a moment I can't fall in love' cause I'm focusedI just fuck things up, if you noticed Have you noticed? Tell me have you noticed? Outro The more that you give away The more that you have More that you give away More that you have The more that you give away The more that you have The more that they takeCredits - Director: Henry HobsonExecutive Producers: Blizzard Entertainment & 72andSunnyCast: Halsey, SUGA of BTSHalsey Management - Anthony Li & Jason Aron SUGA Management - SUBIN KIM, DASOL AN, SEUNGBYEONG LEE, JUNGMIN LEE, HYEONKI LEE, TAEJIN JEONG, DAESEONG JEONG, JUSANG LEE, JAEKEUN SONGPartnership: HYBE CorporationBlizzard:Project Lead: Euni Moon LeeExecutive Sponsor: Kaleb Ruel72andSunny:Group Creative Director: Tim WolfeCreative Director: Ryan DolsSenior Designer: Gideon GillardSenior Producer: Nicole SchofieldGroup Brand Director: William NaderBrand Manager: Dayle MaasProduction Company: DissidenceDP: Nicolas Loir1st AD: Frank PercherProduction Designer: Laure et AntoineExecutive Producers: Charles Portier & Antoine FritschLine Producer: Louise TressensHalsey Make Up: Halsey Makeup Special Effects Artists: Olivier Afonso + Micka ArascoStylist: Lyn AlysonCostume Designer: Seth Pratt Post Production:Editor - Stewart Reeves @ Work EditorialColor - Ricky Gausis @ TRAFIKVFX - Noise StudioSound Design & Mix - Jeff Malen @ Lime StudiosSpecial thanks to Blizzard Entertainment for supporting this project. #Halsey #SUGA #DiabloIVMusic Video by Blizzard Entertainment B&E. Halsey and SUGA of BTS performing Lilith (Diablo IV Anthem). © 2023 Capitol Records, LLC"
"QLXuSq-W0JY","김하성의 '미친 수비+3출루'… 美 중계진도 감탄 #SPOTIME","2023-06-04T06:25:48Z","UCnXNukjRxXGD8aeZGRV-lYg","스포타임","17","23.08.06","SPOTV|SPOTVNEWS|스포티비|스포티비뉴스|스포츠타임|SPOTVNOW|스포티비나우|SPOTIME","1408566","0","0","985","https://i.ytimg.com/vi/QLXuSq-W0JY/default.jpg","False","True","김하성 #샌디에이고 #시카고컵스 #현지해설 #MLB김하성이 미친 수비와 3출루를 보여줬습니다.자세한 내용은 영상으로 확인하시죠~📺 지금 보고 있는 '이 장면'SPOTV NOW에서 시청하실 수 있습니다.SPOTVNEWS ☞ http://www.spotvnews.co.kr/ SPOTV NOW ☞ https://www.spotvnow.co.kr/네이버 TV ☞ https://tv.naver.com/spotvmaster/clips카카오 TV ☞ https://tv.kakao.com/channel/1706/video페이스북 ☞  https://www.facebook.com/spotvnews내가 원하는 스포츠 상품 구매는? ☞  https://www.spotvmall.com"
"yZHfu7VYwIA","잠시 쉬다 오겠습니다 [총몇명의 여름방학]","2023-06-07T09:00:29Z","UCRuSxVu4iqTK5kCh90ntAgA","총몇명","1","23.08.06","총몇명|여름방학|예고편|경쟁|서바이벌|투표|병맛|모리네가족|나천재","442948","0","0","599","https://i.ytimg.com/vi/yZHfu7VYwIA/default.jpg","False","True","오늘도 시청해 주셔서 감사합니다!♥[총몇명 스튜디오]총감독 : 총몇명 / 부감독 : 콜드제로 / 제작진행 : 지카모토 / 스토리보드 : 연어 / 작화 : 해쥰&예니 / 편집 : 도혜&스노유진 / 배경 : 희경 / 기획 : 총몇명, 센 & Belli / 사운드 : 세인러문, 콜드제로"
"pWe-9NcnTqw","[ 피의 게임2│미공개 영상🩸] 홍진호.. 언제까지 멋질건데ㅜㅜ 피겜2 금쪽이들 담당이었던 홍진호 💘💘💘  | 웨이브 오리지널","2023-06-06T01:45:02Z","UCym5538xAEEppbridXozfgw","wavve 웨이브","24","23.08.06","wavve|웨이브|웨이브 해외시리즈|미드|미드 추천|추천 미드|영드|중드|영화|대드|영화추천|추천 영화|웨이브 영화|웨이브 미드|웨이브 볼 거|피의게임|피의게임2|웨이브오리지널|오리지널|덱스|넉스|유리사|파이|홍진호|하승진|서출구|신현지|박지민|현성주|이진형|후지이미나|윤비|케리건메이|서바이벌|서바이벌게임|멘사|두뇌|피지컬|싸움|게임|가짜사나이|덱스교관|프라임킹즈|코스프레|머니게임","196364","0","0","845","https://i.ytimg.com/vi/pWe-9NcnTqw/default.jpg","False","True","🔎피의 게임2 보러가기 - https://bit.ly/3Kwbac1🔎피의 게임1 다시 보고 싶다면? - https://bit.ly/3KxzZVb사냥할 것인가, 사냥당할 것인가[피의 게임 시즌2] 4월 28일 Wavve 독점 공개!JUST DIVE Wavve!#피의게임2 #BloodyGameSeason2 #웨이브 #Wavve#웨이브오리지널 #웨이브왜봐요 #홍진호 #하승진 #덱스#박지민 #서출구 #파이 #넉스 #신현지 #이진형 #유리사#현성주 #윤비 #케리건메이 #후지이미나"
"vvMw6zU6U9U","메이슨의 한국체험🇰🇷, 세숫대야 목욕, 외할머니의 삼시세끼🍽, 보일러 방바닥♨️, 이모 삼촌과 놀이💕","2023-06-07T11:20:57Z","UCf22pC258NfPbIJmwkFLqWA","김키미kimmy kim","24","23.08.06","임산부추천템|국제커플|국제부부|국제결혼|국제연애|아기방|예비부모|임산부|임신브이로그|아기방꾸미기|방꾸미기|아기옷|미국일상|미국새댁|미국주부|국제가족|internationalcouple|한미커플|임산부일상|임신후기|미국여행|미국임산부|미국유학생|육아템|육아템추천|국커|huggies|미국산부인과|임산부브이로그|pregnantvlog|혼혈아기|산후조리|육아|육아브이로그|초보엄마|시부모님반응|미국시부모님|미국아빠|예방접종|미국육아|한국브이로그|한국여행|미국육아브이로그|babyfirstfood|babyfirsticecream|이유식|아기모델|5monthsbaby|혼혈아기모델|미국결혼식|스몰웨딩|아빠육아|메이슨|버지니아일상|국제커플vlog|남자아기|혼혈|손주첫만남|손주첫만남반응|경상도아빠손주반응|grandpareactionfirstgrandchild|grandparentsreaction|firstgrandchild|미국아기|한국체험|미국아기한국체험|한국할머니|온돌|방바닥|9개월아기","155814","0","0","537","https://i.ytimg.com/vi/vvMw6zU6U9U/default.jpg","False","True","*English subtitles is being worked. it will be added tomorrow!Thank you! 여러분 오늘도 좋은 저녁 되세요!!!!😍🎵Musicepidemic sound*oneul - 오늘의 일기 - https://youtu.be/_YdFyzU8ryAwinter glow, Vitamin, greek yogurt브금대통령- Lulu~lala, BGM Forest , Playful Kitten, 무꼬기, 금붕어는 심심해, 뚱이의 낮잠, 슈퍼댕댕이, 생일선물💎Instagram : kimmmyler✉️Contact :  kimmykim93112@gmail.com"
"IbIYvB2nnt0","[VLOG] 유준이를 처음 본 절친의 반응은? (50일 촬영, 첫 수영)","2023-06-07T12:00:13Z","UCYDyvqaGX6WxH77N04sj6mg","리쥬라이크 LIJULIKE","22","23.08.06","브이로그|커플vlog|부부|유혜주","326877","0","0","206","https://i.ytimg.com/vi/IbIYvB2nnt0/default.jpg","False","True","instagram : @r_yuhyejuYouTube & Instagram 문의lijulike@icecreative.kr"
"N3RzOFMUWyQ","폭염에도 살기 좋은 나라 우즈벡 시내 풀코스 (feat. 잰잰바리)","2023-06-06T09:54:27Z","UCNsLj-qMOP1vQrkJa9p0PUQ","야만스러운YAMAN","22","23.08.06","곽튜브|곽튭|계곡|계곡은개골개골|여행|러시아|여행가|캠핑|바다|세계|국내|세계여행|귀국|한국|서울|뉴욕|야만|야만스러운|원지|원지의하루|채코제|여행가제이|국내여행|바베큐|곽컴퍼니|끄박|곽 컴퍼니|장이사|곽대표|영화|영화관|회사|연예인|유퀴즈|라디오스타|곽준빈|앤젤리나|잰잰바리|여행유튜버|부산|부산여행|조밥곽선생|우즈벡|우즈백|우즈베키스탄|중앙아시아|유럽|매직시티|한인마트|시장|잰잰","129318","0","0","963","https://i.ytimg.com/vi/N3RzOFMUWyQ/default.jpg","False","True","2023. 05타슈켄트 풀코스with 재연- YAMAN -Instagram ID : @ya_mangoyE-mail : hoodine222@gmail.com촬영장비 : 고프로9편집 : 프리미어 프로"
"N3LIPu0eYPQ","어머니 모시고 부산에 다녀왔습니다.","2023-06-06T09:00:12Z","UCOVgnOcjlut-LusGwqXD2HA","흥삶이네 Heungsam's Life","22","23.08.06","흥삼|흥삼이네|흥삼 먹방|mukbang|korean mukbang|eating show|먹방|heungsam mukbang|heungsam family|가족 먹방|시골 먹방|가족|시골|family|관광지|여행|맛집투어|브이로그|부이로그|vlog|blog|부산 가볼만한곳|부산 영도|영도|영도 가볼만한곳|영도 여행|남포동|국제시장|남포동 여행|남포동 가볼만한곳","199195","0","0","640","https://i.ytimg.com/vi/N3LIPu0eYPQ/default.jpg","False","True","오늘은 어머니 모시고 '대한민국 부산'에 다녀왔습니다.#부산 #부산여행 #이재모피자방문한 곳-이재모피자-흰여울문화마을-여울책장(카페)-인생네컷(스티커사진)-영도해녀촌카메라 : iPhone 14 pro마이크 : Sony ICD_TX 660편집 프로그램 : Final Cut Pro이메일 : gmdtka78@sandbox.co.kr인스타 : @heungsam_family"
"w4xYo_d12wo","남승민 COVER 모래알갱이 (임영웅)","2023-06-06T12:41:31Z","UCwSiILdOo4zj4MiQuKCzMqQ","남승민 NAM SEUNG MIN","10","23.08.06","[none]","84515","0","0","698","https://i.ytimg.com/vi/w4xYo_d12wo/default.jpg","False","True","#남승민 #미스터트롯 #불타는트롯맨 #커버곡 #임영웅 #임영웅신곡 #모래알갱이 #아침마당 #더트롯쇼 #트로트"
"GnWzSZZ1KX4","나 방금 애플 본사에서 비전 프로 직접 써봤음;;; 애플 주식 매수하러 간다…","2023-06-07T09:46:59Z","UCJKZoVf3RIMfFffjdseqdEg","디에디트 THE EDIT","28","23.08.06","디에디트","159628","0","0","759","https://i.ytimg.com/vi/GnWzSZZ1KX4/default.jpg","False","True","안녕 나 에디터H! 지금 잠을 한 시간 밖에 못자서 약간 비몽사몽... 하지만 잠이 확깨는 경험을 하고왔지 ㅋㅋ 애플 본사에서 직접 비전 프로 써보고 썰풀어 봤어. 어떻냐고? 그냥 개쩔어 ㅋㅋㅋ애플이 촬영을 못하게해서 보여줄 순 없지만, 그래도 최선을 다해 내가 느꼈던 놀라움 경험을 최대한 생생하게 전달해봤는데 어때? ㅋㅋㅋ 나는 지금 당장 애플 주식 매수하러 간다 ㅋㅋㅋ 00:00 뭐지???00:10 비전 프로 써보고 왔습니다00:54 착용전 세팅 & 밴드 부분02:37 착용감03:20 초반 세팅 과정 & 시선 추적04:45 손가락 제스처06:19 화질 & 3D 인터페이스07:36 몰입도 & 환경 기능09:13 Eyesight 기능10:03 3D 카메라10:54 사운드11:49 페이스타임12:11 오리지널 콘텐츠13:06 만족감 & 우려되는 점14:49 마무리15:03 그 '에디터H'📌 영상편집 : 권피디🔎 제휴 문의 : hello@the-edit.co.kr📝 구독자 리뷰 제보 : ask@the-edit.co.kr"
"QHtFOfwENz8","우즈베키스탄에 꼭 와야하는 이유 (feat.야만스러운)","2023-06-06T10:45:51Z","UCSxhYq6K0mxF24SmMGeNNQA","잰잰바리","22","23.08.06","우즈베키스탄|타슈켄트|국뽕|쌈싸|삐라쉬끼|석류|과일|여름|더워","129444","0","0","654","https://i.ytimg.com/vi/QHtFOfwENz8/default.jpg","False","True","안녕하세요! 잰잰바리입니다!!사실 이번 영상은 키르기스스탄으로 이동하는 영상인데,, 편집하다 보니까 분량 조절에 대실패해서찐으로 이동하는 장면은 다음 영상으로 찾아뵙겠습니다,,!!!그것보다 진짜 어딜 가나 한국인이냐고 한국어로 인사하는 거 너무 신기하지 않나요!?!?다들 우즈벡 놀러 와서 연예인 체험도 하시고 삐라쉬끼랑 쌈싸랑 과일 많이 먹고 가세요ㅜ 젭알,,오늘도 시청해 주셔서 감사합니다!!insta : @jaeye0nyymail  : zanjan1010@gmail.com"
